"t_id","probability"
19424,0.382104098797
17125,0.4967045784
29423,0.379356443882
13495,0.528319299221
16644,0.395928353071
31753,0.402524828911
25026,0.465533345938
31736,0.393249094486
598,0.448822796345
23540,0.46531406045
12792,0.468428969383
18346,0.459375083447
18672,0.363761752844
2353,0.436621367931
27367,0.438744604588
9864,0.487969964743
14173,0.424781411886
19206,0.466290652752
372,0.432925194502
3017,0.464547723532
2035,0.487544089556
17963,0.381460309029
8061,0.39153856039
15837,0.524156987667
5251,0.565932035446
26693,0.363359123468
17531,0.414078384638
7347,0.394197046757
15205,0.380073368549
16948,0.509531974792
5643,0.470269650221
23356,0.511821269989
20973,0.547409594059
10248,0.455775231123
2023,0.442377001047
26428,0.388513624668
2709,0.434522479773
18521,0.43755748868
17317,0.463735491037
8568,0.448051393032
15079,0.487160980701
739,0.380740076303
13078,0.469428122044
14907,0.376108944416
6712,0.382671296597
19547,0.426895797253
9120,0.465487837791
2648,0.419854968786
1362,0.447994500399
23244,0.462574899197
6479,0.482555866241
3863,0.453346788883
19942,0.550341784954
12858,0.427140891552
6473,0.458892524242
30896,0.466368228197
2190,0.433818042278
18875,0.497075855732
20692,0.368519723415
25924,0.478945672512
21819,0.485698491335
2501,0.426836013794
16716,0.477527201176
18455,0.479675918818
13137,0.464678585529
6584,0.408189147711
6369,0.474153935909
8646,0.433896183968
3926,0.415745049715
16602,0.428443968296
28081,0.419389456511
2787,0.47491568327
10628,0.492021560669
20147,0.439788907766
3819,0.478367567062
8817,0.487389266491
21021,0.413327515125
25337,0.477520912886
2224,0.504177808762
20128,0.471462249756
5044,0.441724836826
8197,0.538885891438
6028,0.373357802629
25928,0.436664521694
5581,0.459358632565
18290,0.480767697096
28794,0.462678730488
26306,0.435409903526
10131,0.500412642956
22899,0.484946638346
6081,0.503298819065
6910,0.499309509993
21451,0.451586991549
27188,0.45405369997
31171,0.340734809637
850,0.466345876455
20997,0.399534583092
5257,0.401391416788
20959,0.422278434038
24649,0.43041858077
23215,0.596455514431
26499,0.510730862617
18857,0.464552223682
23916,0.465750575066
29224,0.429665207863
30705,0.407979309559
8438,0.544284820557
11671,0.437403827906
26720,0.496745824814
10363,0.327885091305
7808,0.383370757103
31323,0.391617149115
15168,0.453850209713
29998,0.53217202425
30090,0.439035147429
2811,0.517170846462
1275,0.376473337412
6807,0.563301920891
17133,0.470455050468
8794,0.469169437885
31775,0.477575421333
30160,0.494287759066
15840,0.469675272703
184,0.481546223164
16725,0.431825786829
3431,0.351091980934
9915,0.463560372591
2848,0.512772202492
2422,0.443937391043
13153,0.510554432869
1157,0.406330764294
24568,0.349565535784
27691,0.440190881491
8314,0.451475292444
8829,0.377765983343
3720,0.419051826
3778,0.385091662407
7447,0.46498093009
625,0.405971288681
9671,0.435267239809
1403,0.418451845646
17129,0.604974269867
22447,0.483225852251
14837,0.458592146635
6672,0.482047438622
29859,0.442700326443
14806,0.492393016815
7567,0.527464926243
17734,0.423606723547
16709,0.356201261282
7000,0.472345918417
30142,0.435617268085
7008,0.491099327803
2504,0.424362272024
6946,0.50627040863
55,0.430402249098
221,0.512704253197
9145,0.478214263916
16251,0.48775023222
28853,0.434177696705
28120,0.460292309523
25810,0.482299536467
26950,0.476669818163
169,0.376645535231
18917,0.448879122734
2042,0.46355253458
30750,0.444156140089
15692,0.470679700375
28475,0.397261917591
16828,0.434035748243
3370,0.411651670933
13022,0.432344228029
21088,0.413744837046
18262,0.441450357437
26357,0.38628166914
11225,0.475809782743
14633,0.479685217142
29460,0.458428829908
1580,0.531994104385
13593,0.524212777615
27130,0.368915855885
266,0.479690909386
15078,0.380284577608
22401,0.563966810703
17180,0.535117983818
22262,0.404004186392
14910,0.4266102314
6033,0.43138384819
917,0.459053486586
25851,0.485659331083
16178,0.352538853884
27760,0.372838646173
8824,0.48043230176
14860,0.52284771204
26084,0.470027387142
9971,0.448908597231
25806,0.433360338211
29533,0.374843686819
3617,0.358722418547
12953,0.426100969315
29369,0.489506900311
16318,0.422650396824
5550,0.378927648067
5685,0.541180610657
145,0.517534852028
30475,0.46949711442
12451,0.413610368967
14482,0.449945241213
18629,0.474388927221
23302,0.455296069384
3326,0.471861243248
29681,0.480988532305
16798,0.368191540241
27450,0.481162428856
31529,0.45628631115
23223,0.438638627529
4499,0.465670645237
27413,0.397906512022
7943,0.479030758142
13160,0.394607543945
20504,0.332131832838
13528,0.374329268932
4869,0.454072892666
29897,0.442280709743
28633,0.432546913624
4373,0.368821114302
24329,0.411567986012
855,0.466777533293
26780,0.485950022936
31374,0.495512962341
19645,0.411222726107
16554,0.417505919933
3048,0.50000679493
13233,0.466122239828
23843,0.528178989887
11431,0.382450312376
2724,0.468534141779
23989,0.453390181065
13825,0.425983309746
18671,0.473541647196
5406,0.441227972507
13301,0.520425617695
18083,0.403543263674
103,0.421146869659
30121,0.507670223713
15100,0.488095611334
20180,0.473551899195
14430,0.547439992428
27790,0.454889327288
23121,0.454891383648
15706,0.476034015417
3402,0.454367250204
147,0.424925714731
23743,0.494756817818
20357,0.418256103992
30023,0.518914043903
6530,0.464428246021
19155,0.481677889824
12346,0.323310166597
880,0.360068887472
29324,0.517991304398
11211,0.462921142578
19499,0.386070966721
7599,0.447262138128
19971,0.524470746517
30434,0.393527299166
6928,0.44524243474
16633,0.442455351353
8773,0.464873284101
8708,0.380800634623
29434,0.406976729631
8789,0.472974807024
17888,0.499371141195
23767,0.437816917896
6680,0.410106033087
27704,0.363866657019
24869,0.399474352598
6273,0.464301347733
154,0.494240671396
13962,0.452298939228
6142,0.468415111303
21278,0.430981427431
14591,0.434268176556
8975,0.489587515593
30687,0.405581027269
3678,0.461471676826
13349,0.485948294401
9054,0.465017795563
13739,0.372572004795
31107,0.481850802898
31467,0.477513045073
24892,0.480965971947
13336,0.422590613365
24984,0.462077766657
24595,0.401281446218
14502,0.490593165159
13408,0.541963160038
13942,0.495657742023
20690,0.445534259081
21633,0.480731040239
5244,0.470383614302
14129,0.372788757086
20061,0.425077110529
1053,0.412645667791
5546,0.477982997894
30709,0.459478914738
14607,0.503389775753
28206,0.377207696438
6874,0.39569413662
19108,0.394783109426
29150,0.395574867725
19450,0.396224856377
8020,0.427475243807
12066,0.485391438007
22950,0.347995281219
27321,0.407709360123
9538,0.417143791914
1247,0.501335322857
1401,0.446207255125
965,0.51600342989
28168,0.371740758419
13367,0.456572204828
30016,0.413024276495
6191,0.458142697811
6401,0.495322883129
7083,0.512650489807
9791,0.498722612858
29791,0.461114764214
2093,0.471908271313
30366,0.470910102129
3024,0.478824049234
13749,0.442293316126
27108,0.468582242727
30558,0.43372875452
31054,0.482070535421
418,0.423589766026
1111,0.444420933723
27792,0.371906161308
17475,0.569975972176
27192,0.498479992151
17790,0.452926754951
7103,0.459745407104
15131,0.471814066172
26759,0.444902449846
22970,0.46580529213
10882,0.470573365688
28442,0.477683365345
21031,0.509376168251
25577,0.472241699696
30520,0.383613616228
16854,0.397968232632
17200,0.562352836132
9480,0.414427399635
3549,0.442227572203
19141,0.418213397264
15818,0.40517899394
5051,0.485727638006
18790,0.452884227037
18995,0.464489340782
4036,0.458586156368
6329,0.389521956444
1641,0.461788147688
30174,0.335936397314
12570,0.498282521963
21012,0.428071409464
13125,0.344957262278
8097,0.422445416451
19501,0.495098918676
23059,0.472511529922
1427,0.432278871536
4158,0.468452632427
20018,0.323146939278
10612,0.349357247353
23246,0.447348237038
27223,0.458647638559
22944,0.505170345306
12924,0.489121377468
28077,0.506898701191
25571,0.357859909534
27713,0.488929986954
18217,0.425904601812
17123,0.422789275646
4319,0.407736331224
30193,0.392453640699
18507,0.474403649569
21757,0.460150063038
292,0.509213089943
23208,0.441074877977
29331,0.408683627844
8475,0.50355386734
5424,0.516115665436
3766,0.432003289461
1700,0.537546932697
1201,0.39864385128
19856,0.457500070333
27087,0.416291773319
29548,0.420996546745
24340,0.412712365389
17754,0.438763439655
11422,0.520175039768
18744,0.40184122324
12134,0.518444538116
4592,0.521172165871
10434,0.490727365017
4152,0.500004947186
12089,0.434774339199
22807,0.448623985052
9392,0.4884159863
29410,0.462911814451
19759,0.427341789007
6650,0.512782752514
11081,0.42641890049
10204,0.470014542341
30020,0.426660835743
26636,0.466866791248
20793,0.458252996206
31686,0.39628636837
13777,0.511614263058
11226,0.485461980104
4228,0.54551255703
24660,0.478119283915
26266,0.441024899483
12312,0.553935229778
13794,0.438757449389
1820,0.448464423418
16707,0.560684084892
18980,0.393286466599
24219,0.469398289919
22654,0.467014670372
1561,0.424204826355
17109,0.479905515909
18581,0.482545107603
14242,0.494456321001
7320,0.361523270607
26201,0.415482789278
24532,0.413150131702
13239,0.405511111021
28423,0.48836812377
15183,0.424992501736
12302,0.496104001999
14224,0.432155430317
4687,0.476113080978
14708,0.381017774343
28167,0.475094139576
26485,0.468996018171
6350,0.357390761375
27682,0.388243407011
10005,0.49719747901
21532,0.499282181263
4781,0.462752282619
11486,0.505459070206
19222,0.462554633617
28444,0.41770747304
6529,0.492272883654
22973,0.428325146437
24305,0.49782577157
3611,0.478704154491
18044,0.471812009811
6099,0.375805795193
2276,0.391299277544
1207,0.439456999302
16776,0.474454402924
1036,0.438106715679
9916,0.43955373764
22455,0.465390056372
11586,0.444274812937
18525,0.460423856974
29573,0.455259561539
23789,0.492712855339
13823,0.479603499174
6168,0.461251169443
13531,0.427276283503
12788,0.475788593292
496,0.481331139803
16710,0.476844906807
710,0.456840187311
14147,0.462299138308
4326,0.495519459248
9400,0.450109899044
12210,0.45593047142
21059,0.450002104044
27721,0.473326832056
21417,0.483338534832
30693,0.483236372471
14972,0.451752245426
5457,0.451795816422
19990,0.443778455257
20274,0.470450669527
13248,0.463011652231
31424,0.467112481594
6053,0.447090953588
8250,0.462415754795
7774,0.380390167236
6219,0.418427705765
14285,0.388509899378
24783,0.456193804741
5159,0.499715417624
12450,0.46587434411
2976,0.446921944618
5203,0.562725901604
4887,0.412429571152
13687,0.378694653511
23768,0.445016086102
7181,0.530843317509
18081,0.420843780041
13683,0.453103065491
21382,0.49636733532
12930,0.454214096069
383,0.515640795231
2215,0.473012566566
29199,0.53330719471
24236,0.487487703562
22868,0.479780465364
23380,0.420685648918
23313,0.479950219393
12940,0.474987715483
24359,0.395845264196
3574,0.442358404398
11006,0.442339420319
10825,0.464190930128
94,0.371476083994
28716,0.446642279625
18281,0.453441530466
16636,0.388654768467
9308,0.439767837524
26827,0.469471842051
3371,0.391164690256
3449,0.351367026567
788,0.436879724264
18588,0.485792338848
7351,0.434343099594
8257,0.514374554157
18815,0.466386735439
5412,0.460535824299
26379,0.467325806618
27371,0.362037450075
22053,0.385217189789
20143,0.479830980301
23830,0.449087947607
18961,0.457272857428
565,0.423386722803
7159,0.468282908201
13368,0.45867523551
18196,0.457590669394
121,0.459504723549
9505,0.469890832901
30486,0.450282484293
10554,0.460304945707
27889,0.410672456026
30218,0.459651231766
28343,0.544468700886
22444,0.468085259199
14741,0.469500809908
21835,0.503863275051
226,0.436589747667
3019,0.466855049133
28928,0.53597253561
26987,0.485190987587
3224,0.465279191732
11818,0.343389540911
3054,0.446552097797
19274,0.429134964943
1618,0.45713827014
4648,0.43460008502
30130,0.392697662115
27681,0.525125682354
28825,0.551801145077
25383,0.366554051638
6212,0.492229223251
1928,0.434641361237
30984,0.373164325953
6715,0.430740863085
15696,0.493685215712
9632,0.492635130882
13747,0.401655137539
8015,0.505447566509
8840,0.463517546654
3302,0.405872970819
10115,0.401600629091
23967,0.420819729567
24395,0.458346813917
13746,0.426575988531
27586,0.458762466908
3090,0.494532465935
16054,0.442970454693
27601,0.411970615387
19846,0.436871677637
21650,0.435061126947
18764,0.455234736204
8695,0.448380380869
3461,0.389287173748
22364,0.437920242548
24826,0.433015733957
3880,0.499297827482
8969,0.378659009933
2744,0.469402074814
23920,0.450167745352
14712,0.437359809875
12666,0.408923059702
15795,0.438736468554
25965,0.496723145247
14630,0.491528868675
18212,0.408369988203
23065,0.469053596258
1592,0.488170295954
10069,0.39455062151
29469,0.410852700472
12637,0.431870996952
29666,0.502682685852
10203,0.47924387455
17607,0.437479197979
20900,0.347722738981
17742,0.422023624182
212,0.510058999062
7931,0.440092891455
12641,0.498377114534
16838,0.406092882156
10613,0.399123907089
27442,0.485305428505
27855,0.438016086817
10136,0.445497870445
18067,0.47965040803
2136,0.35029694438
26591,0.41209295392
3696,0.451467126608
7190,0.450650244951
9066,0.448703855276
2089,0.47933396697
22561,0.483894020319
7725,0.439446091652
19182,0.467561066151
24555,0.438738644123
14849,0.462139904499
8175,0.442494660616
9112,0.50977486372
17398,0.380906611681
21325,0.462427377701
2580,0.505052745342
16796,0.386038213968
23338,0.465939193964
10901,0.441496104002
17067,0.449101597071
29696,0.473305642605
16792,0.440370291471
6249,0.464699417353
13147,0.363342761993
24377,0.41699847579
30529,0.338904857635
3213,0.464889019728
29269,0.450722545385
11753,0.445512086153
31158,0.482913792133
3914,0.514136731625
28381,0.331073105335
31378,0.486121833324
20258,0.496695458889
2184,0.376103818417
24714,0.40932559967
30865,0.417626738548
4569,0.444989532232
19321,0.430109828711
22779,0.45074352622
16978,0.440957486629
25111,0.425179034472
16540,0.405003994703
12938,0.443464100361
20532,0.435820221901
16169,0.43547102809
9839,0.45848762989
17250,0.414147883654
6391,0.460247606039
6482,0.374971568584
8306,0.368949234486
21867,0.469690024853
13611,0.436172097921
2135,0.442157834768
27306,0.453222185373
841,0.472248852253
21678,0.433400601149
30542,0.421099543571
7309,0.412123948336
23668,0.457529067993
624,0.439808756113
29040,0.473610639572
9525,0.458170294762
531,0.411224961281
4315,0.410160928965
22295,0.390803694725
6456,0.488702386618
24138,0.480717748404
6916,0.524047911167
12768,0.487705826759
14604,0.534516870975
1495,0.44130423665
6921,0.395506441593
11624,0.508953988552
25893,0.432090491056
30506,0.477342069149
16229,0.626979887486
24368,0.460367262363
1926,0.442267000675
17863,0.383195906878
17352,0.434970676899
12586,0.442407548428
31699,0.394807577133
17482,0.452729165554
23278,0.414188921452
6432,0.549856841564
16492,0.448755145073
15105,0.417932242155
29640,0.469566881657
24652,0.395390897989
26505,0.455791771412
30179,0.472882568836
686,0.458196848631
11845,0.464219331741
5395,0.395948916674
27368,0.475592195988
9463,0.452846288681
8137,0.376945763826
16641,0.465045630932
8051,0.503930211067
16870,0.528248667717
18506,0.513599991798
17566,0.499978989363
4215,0.534150660038
13307,0.491978257895
30892,0.469125062227
15142,0.444592654705
69,0.386912107468
2722,0.347253471613
14736,0.436456859112
20276,0.428300410509
3432,0.414148628712
11819,0.347698539495
6656,0.416374623775
27135,0.544402480125
5791,0.487798124552
21311,0.413593322039
16566,0.483386665583
28128,0.469148844481
1399,0.391687721014
28236,0.455133855343
1763,0.423876225948
5499,0.384744912386
30734,0.455694317818
18058,0.411065280437
18603,0.46694418788
30251,0.518872916698
23925,0.557371556759
20148,0.524812161922
11462,0.359346419573
10712,0.46171399951
15378,0.474139124155
14738,0.506867170334
11133,0.449302822351
25985,0.493353635073
22426,0.392431974411
9042,0.534179627895
13720,0.454195261002
1678,0.41256827116
21294,0.393275350332
4525,0.509629428387
22344,0.397242069244
29552,0.565990626812
1265,0.508217692375
30420,0.484085887671
17684,0.448760658503
5188,0.481492251158
29581,0.466547429562
18659,0.438149094582
27383,0.424476534128
11798,0.472369164228
20989,0.394308686256
30029,0.445097118616
22720,0.468363642693
4842,0.449641257524
17761,0.488112032413
12432,0.45146805048
23388,0.440550267696
5523,0.473043978214
6763,0.423115938902
22380,0.379616230726
10579,0.475911319256
14812,0.463107705116
24235,0.423403829336
31397,0.560946702957
420,0.517746567726
22542,0.490678459406
16576,0.470061808825
11929,0.543267428875
11377,0.389057666063
9368,0.436918467283
6525,0.45550185442
23173,0.38727670908
7511,0.397234708071
21952,0.417313158512
1232,0.462256878614
22050,0.513985991478
24375,0.402237147093
7895,0.462151736021
30343,0.520106971264
25918,0.442701071501
18539,0.347617357969
11157,0.302551060915
15898,0.457790076733
5303,0.499647408724
22533,0.37654748559
18792,0.447840094566
25555,0.526137471199
1182,0.449504971504
7855,0.424335598946
24465,0.452118426561
13371,0.492321401834
19612,0.529793441296
454,0.429103016853
17214,0.461065977812
29344,0.423597157001
2668,0.448462754488
7300,0.421441763639
644,0.430939912796
14959,0.538263082504
10889,0.485905081034
3623,0.5437977314
22167,0.424126327038
5781,0.488406658173
4712,0.470860153437
21469,0.469141274691
22115,0.381194919348
8765,0.592858910561
14017,0.408654719591
21412,0.437276601791
26461,0.518199205399
17431,0.484940052032
23611,0.432243674994
20676,0.415959537029
9722,0.477615177631
9416,0.482412785292
10399,0.428638577461
5326,0.431174695492
25691,0.426758557558
18553,0.51078748703
21110,0.430125296116
25440,0.409277051687
13327,0.463358998299
27524,0.405467957258
8826,0.41093108058
13149,0.49648180604
8713,0.523259282112
26386,0.573300719261
5554,0.512120008469
26241,0.433999150991
25818,0.431340277195
30663,0.4567694664
15158,0.492783039808
12453,0.403384059668
28238,0.478789001703
14769,0.472732335329
6765,0.45943364501
641,0.479937523603
14203,0.480937838554
14343,0.472383409739
30554,0.557576715946
27035,0.419624209404
2829,0.384132653475
26879,0.57321792841
27133,0.410867214203
11085,0.44795358181
16375,0.427855402231
5228,0.502464175224
18925,0.422954410315
8482,0.482487022877
4361,0.432990968227
23309,0.400216579437
10803,0.372089654207
13740,0.497772544622
29352,0.415006577969
18929,0.35209980607
15407,0.476476341486
11809,0.414935648441
15126,0.48121663928
17721,0.483237177134
16355,0.522943735123
22385,0.463645249605
14198,0.317546725273
7556,0.412077307701
18145,0.449562966824
22355,0.444476723671
2343,0.493883490562
29990,0.421658277512
10272,0.397853851318
17850,0.461057692766
17395,0.422831147909
22622,0.572190642357
4128,0.477808088064
31585,0.425533920527
25854,0.536718845367
15298,0.429542303085
7377,0.479340314865
14288,0.38575860858
9978,0.354962080717
22823,0.435771137476
7122,0.389058709145
11079,0.488694399595
18743,0.406043946743
23564,0.504667580128
26512,0.4096994102
19311,0.504526019096
19051,0.466934174299
25122,0.443929314613
5293,0.449449062347
29431,0.443496137857
31631,0.50338113308
5021,0.433268338442
10557,0.480349868536
31332,0.398817777634
23325,0.435087352991
17541,0.439375758171
10896,0.505975902081
3280,0.350929379463
1483,0.390592604876
22011,0.475182563066
3776,0.401046574116
4643,0.403326958418
31076,0.47225907445
28860,0.468463242054
30424,0.431138694286
1015,0.392431497574
25380,0.432921856642
13119,0.450942873955
11765,0.488356590271
8804,0.444721251726
1546,0.519532620907
808,0.445738792419
4436,0.318664938211
18969,0.517862141132
27859,0.37013360858
3532,0.473844140768
20,0.425606250763
30191,0.313405275345
20888,0.479111671448
14492,0.34780690074
24764,0.41772711277
5081,0.439754933119
27902,0.482078582048
3125,0.422666430473
964,0.439299821854
23773,0.434480756521
21115,0.449098169804
30846,0.431824594736
14544,0.476622015238
8338,0.370614141226
14653,0.431604117155
14246,0.456562101841
18180,0.414630740881
29242,0.497785031796
1002,0.484069824219
26919,0.456736177206
5076,0.53961712122
17561,0.488119721413
3627,0.388068646193
30651,0.409112840891
11648,0.514400839806
3927,0.546928167343
16296,0.475425541401
14623,0.384392917156
2796,0.46420815587
12315,0.409323841333
4334,0.482906937599
31499,0.515809118748
13010,0.459082067013
1095,0.445296436548
25161,0.521787583828
6027,0.511352360249
7667,0.47263994813
591,0.471380203962
24002,0.467373102903
12903,0.477788746357
29974,0.421985119581
17440,0.498370736837
29222,0.481800794601
17998,0.394513577223
24874,0.475069195032
64,0.506890773773
2455,0.505478441715
13037,0.364302814007
25213,0.44187310338
20601,0.449326723814
1107,0.508810460567
26666,0.44563126564
15146,0.394547641277
10215,0.454197853804
4035,0.50571513176
4545,0.539817214012
14994,0.480340242386
3444,0.541756212711
5710,0.492208689451
9680,0.425948053598
22684,0.442879766226
26446,0.543845415115
19758,0.430960774422
18895,0.415691435337
14169,0.450895160437
21351,0.481831640005
21348,0.407016038895
27679,0.436508208513
10148,0.490956574678
15375,0.470695137978
20117,0.419443815947
8599,0.433251440525
8926,0.387903749943
2000,0.564236700535
22088,0.33592581749
1904,0.483053475618
22845,0.502534270287
8865,0.468971401453
18642,0.464716166258
30446,0.496580272913
22694,0.403499513865
21042,0.454898416996
29470,0.420236945152
27097,0.4494099617
5689,0.455210477114
12898,0.443102896214
26531,0.525317430496
7518,0.46576961875
14839,0.384740680456
3112,0.473748028278
28810,0.419455707073
21970,0.466771781445
17635,0.525654911995
29924,0.485090345144
24427,0.449419885874
31559,0.596386313438
4491,0.486024141312
27353,0.442512482405
25766,0.440476953983
4383,0.539160549641
21225,0.436615884304
11069,0.497261673212
12745,0.461190998554
26183,0.420092463493
25179,0.454189509153
16678,0.435719400644
16071,0.455971956253
17043,0.402544826269
28174,0.413225948811
13522,0.440077602863
7706,0.362822920084
24385,0.347723305225
30900,0.442218959332
11236,0.486078113317
19079,0.528620362282
17473,0.478268444538
9080,0.461767941713
5905,0.422875106335
30031,0.512380838394
18954,0.511497437954
6588,0.457326710224
31724,0.348247081041
6716,0.465869516134
6181,0.429278433323
19662,0.499792546034
22857,0.403514295816
28395,0.474664866924
931,0.381262362003
25482,0.478108793497
21848,0.433619856834
15714,0.435805290937
18692,0.445171296597
16446,0.483309656382
236,0.433641135693
25096,0.507873475552
27720,0.47905921936
16064,0.463934838772
8011,0.416127085686
21126,0.451326876879
17138,0.468948423862
19862,0.434368520975
410,0.477955430746
20931,0.456146538258
30882,0.427081853151
13742,0.304366499186
14520,0.388033419847
23256,0.414551913738
9831,0.445690095425
6614,0.400334566832
18148,0.456790417433
5339,0.387074172497
22350,0.441052258015
8622,0.466772556305
5899,0.515665411949
2434,0.416188687086
15377,0.465668618679
4824,0.402236402035
27084,0.429815411568
18216,0.406411021948
14240,0.460392564535
5926,0.401617586613
1280,0.500265955925
15369,0.428463071585
29534,0.42636218667
25594,0.406042546034
139,0.469662159681
24163,0.461568385363
17240,0.39751291275
12142,0.426842480898
29228,0.493429034948
16290,0.548624873161
29117,0.521579504013
25014,0.474698454142
2143,0.387481182814
9001,0.390695303679
3655,0.401310741901
31268,0.423118948936
8252,0.399390369654
23073,0.447425484657
8735,0.390511631966
25258,0.341779142618
13350,0.485986232758
30095,0.475914269686
29179,0.478506088257
29440,0.404336184263
23062,0.445115119219
13544,0.544461190701
6173,0.362619638443
9744,0.4215285182
7781,0.497891873121
8833,0.434429675341
4888,0.46896147728
28626,0.405881047249
8169,0.453244149685
26620,0.408414274454
9088,0.536233663559
23746,0.437082588673
30524,0.453625410795
4549,0.455062270164
21844,0.399374425411
18059,0.43656334281
30639,0.367533057928
25249,0.448225975037
12707,0.523091137409
25055,0.424367934465
12507,0.361385285854
29868,0.418915241957
298,0.448585480452
20727,0.423471540213
2456,0.341791152954
8542,0.440761625767
14166,0.412844896317
6460,0.469696760178
4752,0.48064827919
29082,0.457696706057
13107,0.451026201248
18147,0.47166672349
26046,0.489275187254
30507,0.472274392843
20101,0.46149995923
6958,0.312361210585
25278,0.399893522263
2282,0.482481628656
28336,0.325889587402
1169,0.488594472408
2574,0.447492420673
16423,0.382052153349
26743,0.415190696716
3735,0.471449822187
21392,0.482290893793
6237,0.561824977398
2486,0.507234573364
27614,0.511684119701
21428,0.384021908045
13847,0.433734506369
30187,0.46985194087
21388,0.468585252762
14134,0.440741926432
21580,0.456052213907
8587,0.391256541014
12184,0.420255661011
5488,0.459290444851
26711,0.515444874763
31591,0.560704767704
6681,0.400731474161
5539,0.460728108883
7516,0.391847401857
12007,0.456061601639
29110,0.389614850283
25121,0.476421803236
28499,0.393799126148
29302,0.461136192083
17815,0.465633362532
16445,0.556669831276
18711,0.58252632618
20704,0.442261338234
10597,0.376600891352
12699,0.414924830198
26935,0.332513332367
1137,0.4730694592
11549,0.481207489967
20019,0.438609421253
6942,0.479116588831
22839,0.446822047234
27375,0.509799778461
4849,0.486404299736
9640,0.471770077944
6133,0.411246240139
17865,0.470641165972
23981,0.451418608427
11530,0.373107790947
8777,0.465889364481
11545,0.455873787403
10614,0.521873056889
15135,0.425063222647
15255,0.443885326385
7763,0.407089918852
21980,0.441616296768
